session_id	item_id_seq	item_id
25108	274 124 59 24	164
25109	270 37 81 98 265 24	141
25110	7 22 4 130 96 1 400 343 29 174 196 19	62
25111	124 12 7 22 21 116 336 324 44 131 6 118 96	147
25112	23 70 9 86 22 154 270 12 88 132 2 3 44 106 127 14	288
25113	66 96 285	113
25114	7 96 113 122 45 285 88 71 111 462 6 270 17 168 40 137	244
25115	0 118 1 94 225 48	201
25116	6 1 0 154 106 66 8 172 393 303	27
25117	7 71 17	171
25118	1 0 239 5 37 2 80 22 121 236 310 12 44 97 70 139 127 298	382
25119	43 144 30	117
25120	1 151 130 129	171
25121	82 122 80 176	77
25122	270 231 121 195 264 24	30
25123	21 293 2	249
25124	19 55 22 82 115	229
25125	2 22 17 3 5 6 142 95 155 21	275
25126	17 1 0 2	3
25127	1 13 225 97 46 236 270 121 132	209
25128	2 6 12 142 25	145
25129	30 233 234 52 124 1 96 86	181
25130	22 2 70	21
25131	209 37 100	208
25132	172 61 5	6
25133	88 2 1 0 4 3 156 129 70 44 12 380 400 343	253
25134	96 168 35 6 71 103 148 27 64 113	22
25135	120 29 6	30
25136	30 72 255	515
25137	2 1 21	5
25138	171 66 6 120 37 305 140 296 117 400 295 319 27	142
25139	80 52 104	136
25140	6 43 151 60	5
25141	96 32 44	1
25142	12 528 44	1
25143	6 97 130 129	398
25144	365 205 27	221
25145	154 30 171	7
25146	70 22 97	6
25147	6 11 161	96
25148	44 294 121	12
25149	1 0 3 2 32 573 121	63
25150	21 225 46 22 2	111
25151	91 1 162 46 8 4 481	491
25152	32 1 90 256	70
25153	21 155 329	429
25154	5 21 2 3	130
25155	261 30 233 215 642 39 204 43	77
25156	111 400 158	390
25157	30 136 26 104 161 233 52 198 59 388 534 252 168 158 237 590 352 28 461	370
25158	22 2 60	400
25159	87 80 13 90 44	155
25160	154 70 25 6 96 39 155 336 161	163
25161	123 30 144 24 104	120
25162	59 198 233	6
25163	13 21 6	25
25164	32 70 148	537
25165	22 2 5	6
25166	4 154 2	3
25167	271 139 137 72 377 285 30 482	55
25168	6 155 98	278
25169	104 59 370 261 40 43 413 55	182
25170	104 121 19 20 3	0
25171	7 5 2 1	17
25172	2 1 5	298
25173	1 6 197 69 42 512	395
25174	94 225 284 22	155
25175	1 115 22 187 7	340
25176	131 2 1	0
25177	70 98 260	37
25178	80 139 66 102 22 6	262
25179	239 16 71 142 123 66 22	93
25180	27 6 135 2	223
25181	19 95 86 5 80	1
25182	123 80 185	30
25183	225 115 109	3
25184	172 70 97 30 12 156 2 3 239 32 133 10 128 5 284	61
25185	21 97 80 88 22 2 96 66 233 168 13 129 55 118 507 132 30 28 169 29	276
25186	66 180 155 71 296 198 147	251
25187	132 123 46 52 206 39 145 5 17 198 187 263 564 337	375
25188	30 5 13 6 161 59 182	145
25189	71 52 80	89
25190	32 195 270 6 29 518 81 15	24
25191	46 2 3 137 39 66 93 100 59 120 176 1	201
25192	114 4 132 13 130	20
25193	114 59 30 309 158	161
25194	197 27 140	468
25195	21 133 70	64
25196	123 45 128 143 127 324 5 111 131	313
25197	21 110 2 1	46
25198	37 96 103 7 144 163 11	239
25199	1 21 111	2
25200	44 128 12 325	64
25201	52 111 121	109
25202	23 70 133 96	6
25203	23 21 88	12
25204	85 6 252	198
25205	161 341 177 22	165
25206	23 209 86 87 133 265 283 82 270 6 60 70 90 366 160 262 364 138	131
25207	210 118 292 164 513 688 586 240 315 291 283	120
25208	233 124 52	176
25209	4 129 70	88
25210	7 88 70 44	12
25211	496 251 21	450
25212	32 9 13 75 362 194	147
25213	88 1 13 22 9 131 6 142 106 32	46
25214	104 4 156 132 172 22 2 265 154 131 116 12 59	44
25215	24 141 1	278
25216	132 13 37 88 154 106 1 61 131 116 74 2 12 6 313 194 98	278
25217	30 16 209	66
25218	30 52 181 363 404 226 7	113
25219	320 0 22 306	64
25220	2 3 5	21
25221	5 2 3	46
25222	22 1 46 249	17
25223	70 129 12 2	5
25224	130 1 6	22
25225	113 30 39 6 142	29
25226	550 223 212	1
25227	13 32 1	82
25228	5 13 96 30 239	144
25229	1 0 2 3	64
25230	123 96 6	30
25231	30 198 43 142 120 118 291	39
25232	111 247 22	17
25233	52 17 6 27 295 413 562	557
25234	121 236 13 12 363 90 130 88	75
25235	2 3 4	201
25236	4 21 2 0	5
25237	2 5 1 6 3	21
25238	298 0 22 23 5 46 172 30 115 96 104 60 2	3
25239	2 5 65 61	106
25240	131 25 481 173 44 416	219
25241	59 134 257	182
25242	2 4 1 298 0 142 3 275 94 129 130 155 201 46 380 65	191
25243	128 12 44	116
25244	371 408 400 204 163	484
25245	88 133 129 7 22	2
25246	132 17 282 1 71 93 172 171 37 122 228 0 6 59 124 52 4 2 131 19 128 126 162 7 43 640 284 8 243 401 330 357 136 247 150 149 109 400 36 148 216 474	350
25247	262 43 422 59	215
25248	264 181 74 6 142 98	278
25249	172 270 1 5 6 0 2	3
25250	70 71 136 11 1 155 172	151
25251	46 6 2 96 7	39
25252	247 55 139 104 66 233 30 137	69
25253	96 162 7	30
25254	82 96 99	185
25255	130 2 129 3	1
25256	30 29 113 71	136
25257	5 2 1	4
25258	32 13 39 463 15	207
25259	270 88 132 21 19 1	13
25260	206 209 231 98 278 24 141 114	479
25261	21 1 2	8
25262	1 270 30 22 19	155
25263	2 3 5	1
25264	2 3 5	248
25265	5 2 225 3	22
25266	470 104 228 37 500 413	145
25267	26 89 239 39 43	7
25268	270 5 3 61 2	1
25269	116 5 265 2 249	8
25270	195 182 1 111 369	59
25271	6 22 96 97	87
25272	1 2 3 65 298 115 306 21 48 105 5 19 20 191 46 106 12 44 131 157 248 156 4 329 443 225 648 529	221
25273	104 30 1	96
25274	115 59 102 55 104	233
25275	30 6 27 59	370
25276	59 233 124	234
25277	2 3 5	96
25278	12 151 106 22 2	3
25279	215 30 359	28
25280	133 88 130 43 120 564	129
25281	61 0 1	156
25282	1 5 0 86 13 19 20 233 234 116 52 142 43 16 29 94 55 82	172
25283	17 118 44	68
25284	13 434 33 36 14 285 215 7 48	144
25285	172 1 0 17	22
25286	217 410 255 353 26 435	28
25287	44 131 1	0
25288	113 120 24 96 144	97
25289	5 2 248	8
25290	1 90 129 97	256
25291	99 104 1 2 21 96	144
25292	13 32 172 22 154	70
25293	7 70 89	71
25294	144 6 30	137
25295	81 388 285 89 162 57 183 503	165
25296	97 12 8 44 43	39
25297	7 1 21 224	64
25298	143 122 111 57 176 15	171
25299	111 3 411 6 8 65 63 5 225	167
25300	2 3 225 95 37	5
25301	142 124 1 103 32 2	21
25302	239 282 16	86
25303	185 164 363 52 6	7
25304	226 310 6 180	198
25305	172 87 133 70 97 225 3 2 46 17 23 15 52 9 129 142 90 130 30 118 6 137 32 121 44 12 26 39 37 66 1 5 0 21 324 106 451 104 381 215 544 505 347 79 356 123 476	486
25306	22 2 1	97
25307	271 236 121	195
25308	256 1 23 88 39 44	343
25309	123 71 32 130	129
25310	97 324 267 70 12 8 300	558
25311	3 2 64	1
25312	96 79 104 215 177 178	16
25313	285 52 145	32
25314	114 265 49 6 142 118 72 26 131 12 88 70 97 383 37 129 44 280	370
25315	9 172 5 13 324 22 270 124 1 25 6 106 74 131 12 155 2 154 44 132 143 38 21 27 264	158
25316	6 198 142	22
25317	13 66 32	14
25318	2 3 21 0	1
25319	2 6 1 21	5
25320	1 32 70 46 12 2 44 130	39
25321	215 204 66 163 52 274	296
25322	400 174 214	27
25323	22 3 103 59 144 5 155 19 167 290 174 329	515
25324	404 91 263	310
25325	142 6 71	64
25326	17 2 1	286
25327	19 0 298 155 336	96
25328	52 239 93 123 80 102	219
25329	124 103 52	80
25330	389 38 39 68 62	343
25331	2 3 21 19 20 5 46 0 61	1
25332	114 97 13 1 270 9 39 228 324 133 10	37
25333	266 6 233 38	120
25334	2 1 0	290
25335	30 100 99 96	386
25336	154 116 106 287 264 108	27
25337	21 6 1 225	46
25338	1 5 2	172
25339	151 262 209	311
25340	6 142 43 22 171 97 296 66	184
25341	6 130 1 260	133
25342	5 46 367 249	13
25343	177 6 120 30 178 27	140
25344	5 52 176 121 61 1 188	66
25345	151 19 22	96
25346	30 39 43 6 7 96 120 137	274
25347	71 86 72	49
25348	12 46 2	5
25349	30 404 15 363 10 263 171 9 70 354 88 133 189 487 151 16 59 137	313
25350	142 6 59	182
25351	7 22 2 5 3 298 1	19
25352	2 46 3 5 66	329
25353	22 298 46	44
25354	22 2 298 21 3	123
25355	161 586 442 79 399 96	148
25356	46 95 263 310 417	45
25357	1 64 2	21
25358	124 137 29	2
25359	124 156 4	97
25360	88 13 5 128 106 11	44
25361	336 21 1 44 2	3
25362	21 67 201	153
25363	13 2 21	5
25364	86 22 111	155
25365	37 32 97 70 93 240 239 299 172 96 2 136 5 106 7 124	122
25366	22 5 2 1 0 3	320
25367	30 77 93	6
25368	5 89 71 61 136	290
25369	1 0 3 2	5
25370	22 275 518 6 96 7 159 225 248 201 79 247 351 109 112 18 24 55 142 318 222 202 642 302	644
25371	52 240 104 99 124 176 233 96	120
25372	145 236 469	376
25373	2 3 46 5 1 64	7
25374	93 104 66	134
25375	13 88 21 12 131 25 121 133 313 128 324 44 256	106
25376	7 130 1 96 2 5 6 8 191 387 65 173	329
25377	315 103 96 435 29	137
25378	39 43 261 368 40	460
25379	2 1 3	156
25380	120 6 32	15
25381	404 403 226 92 84 91 310 27 6 140 429	35
25382	2 22 21 113	46
25383	2 12 32	22
25384	8 5 167 64 1	2
25385	97 39 71 4 26 70	285
25386	232 135 94	32
25387	46 22 367 2 3 66 106 32 161 0 172 21 249 155 38 528 39 43 118 285	120
25388	86 262 182 93 37	87
25389	93 94 95 247 30 299 126 161 640 442 351	150
25390	239 114 274 52 93 104 81 26 161 139 121 158	79
25391	1 46 23 155	22
25392	104 135 166 142 20 541 140 488	268
25393	142 39 30 239	162
25394	394 182 484 233 96 449 426 642 187	257
25395	114 4 2 61 82 23 77 3 109 46 133 270 155 172	647
25396	15 129 32	21
25397	37 124 568	175
25398	96 120 30 118 137	567
25399	6 43 96	37
25400	96 6 184	164
25401	172 21 46 110 191 65 155 224 387	63
25402	177 178 96	621
25403	114 7 71 133 70 22	172
25404	1 5 46 172 8	290
25405	30 6 43 96	113
25406	6 12 115	142
25407	80 52 239 99 6	185
25408	115 46 5 61 144	233
25409	30 39 136 133 139 161 134 464 308 22 46 64 150 357 248 318 237 135	268
25410	274 197 35	33
25411	22 19 20 2 21 3 46 5 110 60 225	94
25412	2 3 0 1 21 284	5
25413	5 1 0	20
25414	1 43 5	46
25415	172 2 21 22 94	275
25416	13 6 30 104 1 357	14
25417	17 104 30 226 96 1 137 130 11 54 6	37
25418	136 98 104 229 1	158
25419	66 1 296 148	22
25420	6 38 55 274 163 43 96	137
25421	264 22 115	128
25422	121 6 195 236 21	89
25423	5 172 19 20 1 0 2 3	7
25424	12 44 267	70
25425	30 96 6 27	435
25426	2 290 1	3
25427	46 162 226	296
25428	59 247 458	233
25429	154 12 134 71 88 2 1 66	44
25430	13 132 154 19	20
25431	82 80 52	86
25432	5 2 3 94	225
25433	7 583 441	103
25434	70 87 281	44
25435	64 108 148	1
25436	96 26 381 66 461	140
25437	30 55 7 118 66	281
25438	17 1 4	156
25439	239 30 274 82 132 89 26 104 39 22 46 236 265 501 111 12 2 290 201 281 3	197
25440	26 1 103	25
25441	46 8 293 2	3
25442	16 99 96	121
25443	87 263 133 88 26 82 15 29 7 130 113	32
25444	239 66 118	29
25445	44 25 12	277
25446	30 29 413 5 607 137	91
25447	240 77 234 340 304	155
25448	4 156 32 97	12
25449	66 372 296 59	370
25450	114 1 142 274	24
25451	1 130 32	66
25452	7 189 171 118 30 185	137
25453	168 39 376	407
25454	5 3 2	63
25455	7 72 120 339	507
25456	96 38 11 7 4 87 162 122 103 171 130 182 313 26 257 12 1 16	271
25457	70 12 86 225 88 172	21
25458	123 312 165	6
25459	32 13 19 20 12 44	131
25460	172 124 22 98 60 154 2 131 116 5 12 61 3 106 155 46 8 290	303
25461	13 131 60 12 133 366 249 5 21	224
25462	22 113 155	68
25463	90 70 93 263	310
25464	310 91 52	404
25465	5 2 265 131 44 154	288
25466	363 404 93	45
25467	2 133 19	22
25468	97 32 66 12 256 70 16	44
25469	97 70 88	86
25470	52 86 171 97 313 185	274
25471	120 135 43 6 158 126 118 315 68 165 599 289 148 79	96
25472	82 6 30	55
25473	21 120 7	118
25474	281 124 7 339 188 96 1	176
25475	22 1 21 37 0 86 154 133 118	115
25476	6 142 86 21	274
25477	6 175 96	142
25478	15 104 30 96 113 158	119
25479	275 228 22	450
25480	59 283 209	155
25481	1 97 281 2 3 167 225	290
25482	21 172 1 2 5 22 154 46 19 61 167 248	439
25483	46 2 128	12
25484	6 123 96 79	27
25485	0 133 44	128
25486	129 70 32 88 128 2 293 385 3	380
25487	52 32 130	88
25488	72 6 104	123
25489	4 27 64 1 231	22
25490	22 4 2 3 5 61 110 172 17 115	12
25491	130 226 13 145	366
25492	1 21 0	64
25493	1 66 104 151	59
25494	172 5 21	270
25495	2 22 1 6	44
25496	6 219 111	162
25497	6 27 35 47	94
25498	114 5 22 136 247	59
25499	171 15 310 91 226 144 356 215 518	584
25500	1 0 2	3
25501	130 142 129 13	4
25502	32 66 316	296
25503	88 133 103 96 46 181 482	123
25504	130 129 171 6 185	164
25505	52 310 91 463	404
25506	88 270 97	13
25507	22 2 3 24	142
25508	132 21 46 5 61 2 22	367
25509	12 96 162 37 285	209
25510	96 26 6 43 55 270 66	296
25511	193 53 43 72 40	39
25512	114 4 113 130	17
25513	7 6 231	278
25514	13 128 12	6
25515	19 1 20 2	155
25516	270 172 132 354	106
25517	227 32 118 130 129 1	90
25518	172 30 22 5 46 98 156	3
25519	128 12 25 324 44 131	528
25520	404 91 310 30	487
25521	59 182 584	466
25522	155 290 48 47 86 167	35
25523	111 130 129	253
25524	22 80 52 121 104	502
25525	30 118 291 144 96 124 195 59	11
25526	198 251 180 252	176
25527	2 209 270 3 188 71	66
25528	131 6 52 13 15 44 324 364 138 45 25 277 14	288
25529	284 172 228 592 60 37	260
25530	226 120 7 171 80 296 66	434
25531	123 89 66	159
25532	30 96 43	283
25533	94 13 22 463	2
25534	130 129 88	1
25535	2 21 12 44 116 131	115
25536	77 310 404 226 29 171 217 274 524	204
25537	128 21 43	14
25538	5 61 1 8 393	3
25539	6 5 2 12 21 433 44 303	429
25540	172 61 298	5
25541	124 30 113 142 151	144
25542	133 87 10 129	52
25543	30 22 225 4 82	86
25544	131 6 12 13	128
25545	96 6 29 82 66 30	136
25546	93 43 162 29 99 55 163 104 137 16 39 124 66 164 219 30 26 185 159 38 371 551 222 332 346 472 283 255 407 410 202	583
25547	2 44 155 8 70 1 126	0
25548	324 124 5 3 163 26 128 12 6 411 358	382
25549	239 104 30 93 52 46 236 5 123 3 22 1 121 37 128 39 43 59 38 66 55 6 96 198 145 155 45 232 241 2 159 167 357 135 158 526 14 481 443 341 573 365 164 62 36 199 173 382 149 179 42 319 294 358 246	491
25550	104 181 99	100
25551	185 14 44	94
25552	324 128 2	44
25553	52 161 99 136	418
25554	97 87 23	90
25555	236 121 363	254
25556	5 2 172 46 21 106 61 94 329 3	22
25557	22 2 3 343	36
25558	11 228 136	163
25559	137 29 55 133 10 129 37 9 324 15 189 23 97 383 291 87 6 256	364
25560	180 52 425	370
25561	87 281 274 172 71 30 5 115 96	168
25562	4 97 20	2
25563	65 19 20	159
25564	270 37 265 1 97 46 32 263 256 114 2 3 24 6 454 245 362 137 613 144	342
25565	1 0 2 3	65
25566	5 25 131 44 336	303
25567	43 368 39 266 40 261	273
25568	32 9 324 46 86 97 70 52 129 130 88 1 106 154 2 12	44
25569	22 46 367 7 233 59	155
25570	228 130 391 205	97
25571	12 66 2 1 44 128 30 7	0
25572	5 2 22 77 26	13
25573	132 75 362	121
25574	30 270 88 9 6 118 154 46 106 12 252	194
25575	171 252 96 136 151 137 187 204 251 345 432	47
25576	97 70 129 156 13 44 25 12 21 2	248
25577	121 23 88	132
25578	104 6 163 39 136 43	229
25579	2 128 137 116 39	43
25580	2 320 0 1 64 157	4
25581	6 86 7 262	77
25582	130 4 2 1	129
25583	26 414 257	111
25584	2 3 0 5 22	19
25585	6 142 66	27
25586	21 1 19 20	2
25587	114 70 52	102
25588	2 1 256	3
25589	100 96 6 103	197
25590	133 30 97 129 130 171	4
25591	82 77 137	574
25592	198 16 7 22	118
25593	131 44 12	68
25594	113 30 4 17	130
25595	627 443 486 196 347	204
25596	93 229 26	487
25597	37 218 93 544 215 357 239 180 198 79 59 26	451
25598	133 13 324 15 463 130 10 501 1 6 66 2	274
25599	91 310 72 58 255 226 404	600
25600	77 89 59	595
25601	30 281 87 77 82 133 2 5 225 70 46 16 29 26 55 155 39 6 167 682 207 439	158
25602	27 6 79	118
25603	12 5 22 115 106	1
25604	7 118 292	210
25605	265 25 13	44
25606	121 236 1	115
25607	264 32 21 44 38 142 88 54 52	257
25608	6 66 238 531	175
25609	1 0 293 2	8
25610	136 1 2	418
25611	129 114 98	115
25612	48 201 248	172
25613	21 248 640 299	27
25614	44 366 5 132 74 1 131 13 12	0
25615	147 2 157 4 244 118 292	580
25616	130 5 1 59 66 142 296 290 343	2
25617	22 96 66 2 21	143
25618	70 171 21 24 1	5
25619	142 6 43	233
25620	1 19 20	0
25621	17 228 6	126
25622	37 121 195 1	271
25623	114 172 2	64
25624	124 7 2 89 123 239 95 113 30 144 26 71 109 136 102 168 137 172 143 232 500 29 155 6 224 21 219	64
25625	30 14 160 270 147 7 253 111	329
25626	166 104 159	124
25627	16 274 281 142	22
25628	6 1 25 120 161 164 100 96 7 46 55 21 137 5 116 158	357
25629	103 71 80 124 82 91 37 283 5 182 52 121 447 16 89 73 274 164 137 257	581
25630	1 44 154	25
25631	233 234 143	198
25632	22 39 123 16 96 142	198
25633	44 2 97	3
25634	1 2 3 97	70
25635	6 163 285 120	41
25636	2 1 0 46	3
25637	132 265 1 0 4 142	90
25638	30 137 144 113	6
25639	71 15 59	96
25640	120 97 171 70 147	343
25641	116 154 1	46
25642	12 4 156 5 3 19 21	46
25643	481 267 263 90	380
25644	6 55 82 96	30
25645	70 22 123 89 142 15	2
25646	121 23 44	1
25647	43 26 55	142
25648	404 310 91	226
25649	5 3 2 0 19 60 225 21 22 109	329
25650	463 26 171 29 104 6 142 118 136 262 129	4
25651	6 22 95 439	30
25652	77 209 270 86 1 81 535 186	692
25653	114 270 225 132 88 236 271 133 86 195 21 46 172 17 265 5	2
25654	5 106 44 13	108
25655	22 142 16	130
25656	44 25 23	256
25657	96 126 522 177 178	147
25658	5 61 22 46	155
25659	21 46 1 44	25
25660	121 30 55 29 137 139	104
25661	130 172 1 2 46 82 6 106 21 12 366 44	0
25662	37 231 114	98
25663	19 20 5	15
25664	15 270 70 60 80 27 26 454 6 189	133
25665	6 123 476 80	27
25666	340 497 180 204 198 251 252 187	346
25667	180 533 443	6
25668	106 5 116 20 12 44 2 21 60 61 172 249 1 154	128
25669	274 71 172 1 185	568
25670	97 363 9 21 132 2 1 22 75	323
25671	66 171 164 189	98
25672	46 0 1 5 2 3 21	22
25673	1 61 12 90 172 65 173 8	273
25674	104 281 377 163 209 165 54 139 285 181 86 96 283 155 32 157	250
25675	130 129 4 1 22 142	247
25676	265 225 110 46 21 3 2 13 1 60 0 128 247	15
25677	5 2 3 106 22	133
25678	30 7 136 285 142 140	96
25679	182 73 59	104
25680	1 0 71 3 2	21
25681	110 240 109 232 111 102 159 201 462	153
25682	43 137 464	219
25683	441 43 169 274 103 46 409 407 361 137 69 396 440 571 472 595 451 568 220 217 332 185 267 280 70 526	219
25684	123 32 6	104
25685	236 121 271	32
25686	2 3 1 0	284
25687	0 106 19 21 110 115 7 12 109 1 2 5 3 17 264 161 277 454 131 162 283 46 132 160 13 236 25 137 336 20	155
25688	39 59 24 7 6	607
25689	81 172 22	518
25690	8 106 127 5 65 59	2
25691	30 77 103 118	16
25692	160 121 30 124 2 7 29 137 104 120 17 86 194	43
25693	6 289 429	316
25694	17 144 22 1 2 97 129 156 343	429
25695	162 66 6 163	71
25696	7 22 185 5 274 164 137 32 233	124
25697	30 388 389	126
25698	282 283 281 71 172 98 144 29 168 181 219 30 161 118	39
25699	30 86 155	103
25700	1 0 98 24 2 37 21 3	225
25701	32 226 13	74
25702	109 1 0	2
25703	171 96 66 104	59
25704	70 22 39	16
25705	5 88 46 25 21 298	2
25706	6 16 139	104
25707	82 96 94	77
25708	77 233 292	118
25709	1 3 19	46
25710	264 106 25	70
25711	172 115 154 60	116
25712	171 82 96	137
25713	2 3 1	0
25714	314 2 293	343
25715	12 131 154 44	2
25716	77 32 225 310 1 13 104 38 66 336 125 144 418 99 197 30 28 151 200	232
25717	66 136 55 6 237 22 150	214
25718	274 6 66 185 72 229 53	162
25719	6 71 11 154 59 30 86	1
25720	70 12 13 313 44 366 121	236
25721	115 61 22 60 110	130
25722	84 101 310 15	171
25723	46 109 60 142	197
25724	261 158 30	149
25725	9 55 3 22 270 2	4
25726	274 30 37 1 185 155 43 336 2 64 158	167
25727	97 22 46 2 30	6
25728	2 1 66 22 96 30 43 82 4 156	115
25729	30 82 43 6 113 219 71	55
25730	150 158 418 28 30 52 651	43
25731	36 1 64	97
25732	37 121 195 1 71	158
25733	283 71 133 226 6 454	227
25734	4 130 16 274 185 162 168 560 398 157 349 348 207	526
25735	5 66 22	1
25736	156 70 22 94 96 1	3
25737	29 113 30 55 233 234	1
25738	142 6 168	122
25739	130 2 293	6
25740	30 7 130 274 17 262 123 151 6 142 27 140 147	473
25741	1 0 21 270 2 115	22
25742	1 22 320	64
25743	32 12 13 88 270 265 236 132 363	324
25744	114 463 30 12 82 1 21 209 88 57 2 22 52 32 270 182 20 283 262 282 195 239 10 87 124 3 131 233 122 45 15 274 185 111 46 144	155
25745	6 308 32 71 195 448 9 518	37
25746	347 660 407 481 561 164 318 215 384 436	603
25747	79 30 28 442	161
25748	158 66 6 22 175 27 477	296
25749	43 368 40 42 39 68	488
25750	343 162 173 400 6 215	278
25751	17 3 1 46 156 4 120 2	5
25752	64 2 1	129
25753	167 261 6	22
25754	70 97 256	6
25755	124 30 81 52 29 56	418
25756	121 144 71 104	38
25757	6 7 79	27
25758	97 6 130 129 38 39 22 2 111 4 299 156 70	27
25759	136 49 299 7 96	522
25760	121 236 137 6	132
25761	19 142 21 2 3	293
25762	96 79 103 273 441	179
25763	2 3 19 20 5 46 7 122 71	24
25764	30 113 6 7 136 144 22	135
25765	270 88 236 114 98 24 7 264 37	145
25766	113 96 120 59	188
25767	366 1 25	44
25768	30 7 1	120
25769	32 4 156 129 97 6 130 88 68 39	69
25770	2 1 3 21	46
25771	9 32 86	15
25772	1 22 156 0	380
25773	298 262 2 3 155 120 113 201	49
25774	6 99 1	64
25775	219 522 160 162 39 38	290
25776	340 252 95	6
25777	5 46 2	3
25778	22 32 5 3 2 46 1	172
25779	0 37 26	275
25780	136 96 120	285
25781	6 104 59	96
25782	96 6 30 285	222
25783	22 71 93 37 111 136 55 144 6 302 96 39	29
25784	265 132 88 13	22
25785	641 32 233 316	394
25786	3 5 1 21	61
25787	6 239 113 130 66 71	16
25788	239 225 270 125 17 37 281 144 175 11 238 188 203 526 218 97	295
25789	75 288 323 14	12
25790	17 156 4 290	167
25791	13 87 133 1 172	195
25792	369 12 13	270
25793	22 130 5	65
25794	2 131 21 154 22 106	30
25795	5 2 155	24
25796	131 154 44 25 130 16 97 522 294	398
25797	121 236 265 13 12 116 1 115 154 22 106 6	270
25798	29 96 435	188
25799	97 90 3	70
25800	133 89 6	233
25801	2 61 65	6
25802	2 21 224 380 129 14	367
25803	1 115 6 24 141 275 22	197
25804	80 262 240 30	137
25805	133 97 130 1 129 171 13	4
25806	283 103 4	209
25807	95 152 60	172
25808	172 21 5 20 336 2 46	3
25809	5 1 0	157
25810	118 274 124	120
25811	96 448 168	522
25812	97 39 7 24 23 256	70
25813	46 109 367 6 30 172 181 102 161 232 167 79 442 456 399	268
25814	154 131 25	6
25815	270 60 12 265	21
25816	216 162 474	140
25817	188 228 55 104 239 168 139	144
25818	113 233 39	346
25819	23 130 5 274	44
25820	21 233 6 1 155	151
25821	182 35 191 52	620
25822	114 1 21	20
25823	22 2 60	172
25824	90 2 44 22	3
25825	39 508 11 30	98
25826	23 343 452	401
25827	2 32 52	86
25828	30 130 198 82	5
25829	1 6 21 154	293
25830	2 1 12 64 22 19 65 6 35 173	62
25831	1 12 0 97 70 129 130 128	44
25832	129 14 36 97	380
25833	46 22 21	172
25834	5 2 8 0	22
25835	103 96 124 6 46 123 162 100 71 30 29 104 219 144 285 229 55 171 148 39	205
25836	12 130 171 99 79	623
25837	6 11 46	142
25838	1 22 70 116 154 6 44	278
25839	34 33 80	411
25840	38 39 68	55
25841	22 354 201 62	4
25842	136 247 2 3 5 46 66 94 104 21 155 167 381	158
25843	1 6 44	12
25844	132 88 265 1 13 142	0
25845	30 136 120 43 29	5
25846	130 4 80 129 97	44
25847	239 97 113 46 5 70 44	274
25848	4 156 109 6 225 95 94 142 151	197
25849	59 96 30 162 124 24 233 11 163 77 143 66 113 82	16
25850	99 82 161	252
25851	82 12 2 3	30
25852	2 3 385 156	4
25853	39 26 71	155
25854	9 88 324 4	130
25855	2 1 5 21 454	46
25856	155 270 21	201
25857	330 142 27 1	197
25858	310 404 189 97	91
25859	21 155 2 5	3
25860	113 55 291 43 77 137 39 26 238	29
25861	324 128 12	142
25862	20 19 3 2 17	286
25863	5 225 46	2
25864	283 77 70 22 167 339 175 260 629	133
25865	6 96 136	11
25866	2 1 22 60	3
25867	96 113 137 144 285 522 124	289
25868	151 285 148	40
25869	641 43 6 624 96	239
25870	21 324 313	194
25871	15 404 172 21 61 1 22 17 20	133
25872	43 40 368 39	68
25873	30 120 6 140 27	1
25874	38 39 273 179	594
25875	97 256 87	115
25876	64 1 0 2	22
25877	132 114 24	106
25878	0 1 2 3 21	224
25879	19 2 1 0	70
25880	22 47 66	6
25881	123 6 66 239 89	99
25882	240 239 6 311 130 136 161 11	39
25883	113 0 5 21 15 172 32 44 188 39 388 143 142 124 66	480
25884	30 130 40 43 162 71 6 1 386 261 207 296 158 27 161 46 117 173 66 16 180	398
25885	22 3 1 5	46
25886	312 93 162	285
25887	227 96 6 1 88	97
25888	88 44 97 131 70 87	14
25889	29 125 185 137 139 136	257
25890	97 22 88 2	12
25891	46 1 2	17
25892	5 3 80 46	2
25893	5 61 109	115
25894	6 247 21 27	35
25895	66 1 96 278 70 97 296 480	148
25896	2 0 3	5
25897	114 32 233	270
25898	14 12 2	224
25899	30 104 271 236 16 121 270 23 142	151
25900	46 22 21	256
25901	87 97 23	6
25902	52 15 6	126
25903	22 270 121 15 21 145 194	13
25904	324 271 231 114	98
25905	1 133 86	22
25906	1 22 6	44
25907	19 20 22 367 1	454
25908	21 1 5 30 16 39 2 12 329 401 65 64 224 467 322 611	46
25909	37 96 7 228	299
25910	32 5 129 172 70 97 88 9 12 60 131 44 132 54	128
25911	2 6 1 66 59 30	11
25912	55 16 447 72 182	59
25913	1 46 132 5 19 115 154 116	52
25914	21 270 19 1 0 20 2	248
25915	281 52 81	55
25916	4 123 22 162 216 312 344	35
25917	131 44 116 118 2 137 22	120
25918	97 90 89 71 132 270 175 22	183
25919	70 7 74 116 131 23	256
25920	172 1 22	2
25921	45 12 113	66
25922	2 3 1 0 231	114
25923	22 60 2 21 1 0 320 63 3	66
25924	6 27 274 321 7 32 59 55 8 134 232 239 240 181 45 285 226 124 2 3 290 1 242 172 299 106 393 159 22 21 367 155 152 60 318 635 144 28 48 329 498 9	600
25925	113 5 2 1	46
25926	164 270 239 1 94 115 313 0 109 181 21 15 133 121 5 64 302	347
25927	5 96 285 234 233	104
25928	111 136 46 4 427	140
